,Labels,URL,Caption,Likes,URL,source,,
21,Font Electric blue Signage Logo Brand Sign Graphics Circle Graphic design Trademark,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/240385321_133976795595871_2943754908126560655_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=GyNYkuIB-H8AX-0h6Sv&edm=ALQROFkBAAAA&ccb=7-4&oh=e0984b5b0330bafd0175df1b1b40aada&oe=61675916&_nc_sid=30a2ef&ig_cache_key=MjY0NTQzNzY2NjE5ODE3ODg5MQ%3D%3D.2-ccb7-4,"A Tropical Storm Warning is in effect citywide as #HurricaneHenri makes landfall early Sunday morning.

➡️ Flood Watch from 8PM tonight to 8AM Monday
➡️ Storm Surge Warning in parts of Bronx and Northern Queens
➡️ Secure belongings for high winds",412,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/240385321_133976795595871_2943754908126560655_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=GyNYkuIB-H8AX-0h6Sv&edm=ALQROFkBAAAA&ccb=7-4&oh=e0984b5b0330bafd0175df1b1b40aada&oe=61675916&_nc_sid=30a2ef&ig_cache_key=MjY0NTQzNzY2NjE5ODE3ODg5MQ%3D%3D.2-ccb7-4,nycgov,,
22,Building Flower Skyscraper Sky Daytime Plant Cloud Nature Tower Tower block,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/239662493_374778480924674_5307763796037706020_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=BG88PzDuNZ8AX_jxhFG&edm=ALQROFkBAAAA&ccb=7-4&oh=47ea0a51a47fd58f28df7020b4ebdd00&oe=6166B4A2&_nc_sid=30a2ef&ig_cache_key=MjY0NDcyNjc0OTA1OTg2NzQ1OQ%3D%3D.2-ccb7-4,You've got sunshine on a cloudy day when you live in New York City!,1108,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/239662493_374778480924674_5307763796037706020_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=BG88PzDuNZ8AX_jxhFG&edm=ALQROFkBAAAA&ccb=7-4&oh=47ea0a51a47fd58f28df7020b4ebdd00&oe=6166B4A2&_nc_sid=30a2ef&ig_cache_key=MjY0NDcyNjc0OTA1OTg2NzQ1OQ%3D%3D.2-ccb7-4,nycgov,,
23,Happy Performing arts Entertainment Fun Sky Leisure Elbow Music Long hair Event,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/240281879_4406277436132296_2725609730329965153_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=pVcn9TVQnHUAX8I161n&tn=yqd88YnCcPL5hd0N&edm=APU89FABAAAA&ccb=7-4&oh=22900f233b499b16a7668a4cb88b93e0&oe=61672EA2&_nc_sid=86f79a,"There’s no stopping Brooklyn and there’s no stopping New York.

#NYCHomecomingWeek",277,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/240281879_4406277436132296_2725609730329965153_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=pVcn9TVQnHUAX8I161n&tn=yqd88YnCcPL5hd0N&edm=APU89FABAAAA&ccb=7-4&oh=22900f233b499b16a7668a4cb88b93e0&oe=61672EA2&_nc_sid=86f79a,nycgov,,
24,Water Cloud Skyscraper Sky Building Water resources Daytime Tower Tower block Dusk,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/239414048_334391438378397_4465411634073241130_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=1569P0AGcBYAX-0Iro1&edm=APU89FABAAAA&ccb=7-4&oh=e6b514b3ac84a49fd10519ec1b76c992&oe=6165E64D&_nc_sid=86f79a,"Get your proof of vaccination ready to go because that's your Key to NYC!
 
Beginning tomorrow, August 17, you’ll need proof of vaccination to unlock everything NYC has to offer.",1038,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/239414048_334391438378397_4465411634073241130_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=1569P0AGcBYAX-0Iro1&edm=APU89FABAAAA&ccb=7-4&oh=e6b514b3ac84a49fd10519ec1b76c992&oe=6165E64D&_nc_sid=86f79a,nycgov,,
25,Water Photograph Shorts Infrastructure Asphalt Flash photography Road surface Standing Street fashion Fountain,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/235835267_240437571279863_8691371872780851736_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=8cKguYlIOtwAX9Ao2k9&edm=ALQROFkBAAAA&ccb=7-4&oh=34a6a3157713045f07f39742cc61e970&oe=6166FB71&_nc_sid=30a2ef&ig_cache_key=MjYzOTU2NzQwNjU1MTExMDU5OA%3D%3D.2-ccb7-4,"Stay cool today, NYC!",394,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/235835267_240437571279863_8691371872780851736_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=8cKguYlIOtwAX9Ao2k9&edm=ALQROFkBAAAA&ccb=7-4&oh=34a6a3157713045f07f39742cc61e970&oe=6166FB71&_nc_sid=30a2ef&ig_cache_key=MjYzOTU2NzQwNjU1MTExMDU5OA%3D%3D.2-ccb7-4,nycgov,,
26,Water Sky Skyscraper Boat Vehicle Building Watercraft Cloud Naval architecture Tower block,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/236624141_4946222388739405_1895373663666784135_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=SlaakEbV-BQAX88N3Eo&edm=ALQROFkBAAAA&ccb=7-4&oh=942b334eff062a865f51ebf34be01a79&oe=616713BB&_nc_sid=30a2ef&ig_cache_key=MjYzODE2MzY4MDY5MzU5NDUyMg%3D%3D.2-ccb7-4,Cruising through the week in NYC.,434,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/236624141_4946222388739405_1895373663666784135_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=SlaakEbV-BQAX88N3Eo&edm=ALQROFkBAAAA&ccb=7-4&oh=942b334eff062a865f51ebf34be01a79&oe=616713BB&_nc_sid=30a2ef&ig_cache_key=MjYzODE2MzY4MDY5MzU5NDUyMg%3D%3D.2-ccb7-4,nycgov,,
27,Forehead Nose Hair Chin Eyebrow Mouth Beard Human Jaw Neck,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/234796967_881686379095633_1733323972484542563_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=GmYpGYTGnacAX_h568k&edm=APU89FABAAAA&ccb=7-4&oh=e5951748e0c6ea8df6d263ab1d001c80&oe=616207C3&_nc_sid=86f79a,The #CityArtistCorps artists who tell our city's stories are critical to #NYC's comeback.,94,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/234796967_881686379095633_1733323972484542563_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=GmYpGYTGnacAX_h568k&edm=APU89FABAAAA&ccb=7-4&oh=e5951748e0c6ea8df6d263ab1d001c80&oe=616207C3&_nc_sid=86f79a,nycgov,,
28,Cloud Water Building Sky Skyscraper Atmosphere Tower block Tower Body of water Dusk,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/234057187_3038927909767093_1473674202059958530_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=mcvEi997fOkAX-WRPv1&edm=ALQROFkBAAAA&ccb=7-4&oh=c4e56beb530429b6e654e6b3cfdadf43&oe=6166D8D3&_nc_sid=30a2ef&ig_cache_key=MjYzNjUzOTU1MjYxMTY0ODAwOQ%3D%3D.2-ccb7-4,"Happy Monday, NYC! Wouldn’t want to be anywhere else.",769,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/234057187_3038927909767093_1473674202059958530_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=mcvEi997fOkAX-WRPv1&edm=ALQROFkBAAAA&ccb=7-4&oh=c4e56beb530429b6e654e6b3cfdadf43&oe=6166D8D3&_nc_sid=30a2ef&ig_cache_key=MjYzNjUzOTU1MjYxMTY0ODAwOQ%3D%3D.2-ccb7-4,nycgov,,
29,Vision care Product Font Eyewear Goggles Entertainment Youth Advertising Audio equipment Photo caption,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/233935792_557325268955691_5065934801476322496_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=DSwSsYGUXlkAX-KSWRr&edm=ALQROFkBAAAA&ccb=7-4&oh=5c2a7b4fec99ba8054c495428a8aa1c3&oe=6166C821&_nc_sid=30a2ef&ig_cache_key=MjYzNTg0MTcyMjcxNjc4MTk2OQ%3D%3D.2-ccb7-4,Tomorrow is the LAST DAY to get your child the #COVID19 vaccine if you want them to be fully protected by the first day of school. Make sure they have everything they need as they head back to class this fall. #linkinbio,137,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/233935792_557325268955691_5065934801476322496_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=DSwSsYGUXlkAX-KSWRr&edm=ALQROFkBAAAA&ccb=7-4&oh=5c2a7b4fec99ba8054c495428a8aa1c3&oe=6166C821&_nc_sid=30a2ef&ig_cache_key=MjYzNTg0MTcyMjcxNjc4MTk2OQ%3D%3D.2-ccb7-4,nycgov,,
30,Atmosphere Sky Electricity Urban design Landscape City Horizon Cityscape Landmark Metropolitan area,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/233344435_1770921563115982_1654500604956034583_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=PskZGew-bQQAX-apSmL&edm=ALQROFkBAAAA&ccb=7-4&oh=83f9c4eee10b53dc56932c670258349e&oe=6165B4CD&_nc_sid=30a2ef&ig_cache_key=MjYzMzk4NjQ5NDQzODMxODU0OQ%3D%3D.2-ccb7-4,Welcome back to the city that never sleeps.,2219,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/233344435_1770921563115982_1654500604956034583_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=PskZGew-bQQAX-apSmL&edm=ALQROFkBAAAA&ccb=7-4&oh=83f9c4eee10b53dc56932c670258349e&oe=6165B4CD&_nc_sid=30a2ef&ig_cache_key=MjYzMzk4NjQ5NDQzODMxODU0OQ%3D%3D.2-ccb7-4,nycgov,,
31,Water Sky Cloud Boat Building Watercraft Vehicle Body of water Naval architecture Horizon,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/233650134_598814391523347_3646922840360679866_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4tIVxueaaLQAX8GQnXs&edm=ALQROFkBAAAA&ccb=7-4&oh=9d03904c1433463bfe7d16fba423155c&oe=6165F823&_nc_sid=30a2ef&ig_cache_key=MjYzMzE1MDA2MzE1NTQwNTY4NA%3D%3D.2-ccb7-4,Halfway through the week in the greatest city on earth.,577,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/233650134_598814391523347_3646922840360679866_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4tIVxueaaLQAX8GQnXs&edm=ALQROFkBAAAA&ccb=7-4&oh=9d03904c1433463bfe7d16fba423155c&oe=6165F823&_nc_sid=30a2ef&ig_cache_key=MjYzMzE1MDA2MzE1NTQwNTY4NA%3D%3D.2-ccb7-4,nycgov,,
32,Shorts Floor Community Wood T-shirt Flooring Engineering Gas Machine Font,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/228197390_808410886529685_2540714815975230931_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Wsmru_SsLWEAX9HEhX2&edm=ALQROFkBAAAA&ccb=7-4&oh=2d6d0ed52c91d25de3c4328677425b05&oe=6166F7A4&_nc_sid=30a2ef&ig_cache_key=MjYzMDc3NDg1MjQxNDIxOTAzNg%3D%3D.2-ccb7-4,Get vaccinated at a City-run site and $100 is yours. Visit the #linkinbio for more.,1161,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/228197390_808410886529685_2540714815975230931_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Wsmru_SsLWEAX9HEhX2&edm=ALQROFkBAAAA&ccb=7-4&oh=2d6d0ed52c91d25de3c4328677425b05&oe=6166F7A4&_nc_sid=30a2ef&ig_cache_key=MjYzMDc3NDg1MjQxNDIxOTAzNg%3D%3D.2-ccb7-4,nycgov,,
33,Water Sky Cloud People on beach Tree Beach Bird Coastal and oceanic landforms Travel Leisure,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/227350496_1400213457028520_2198668423609035167_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=BRCJKl10ogwAX8SoVJv&edm=ALQROFkBAAAA&ccb=7-4&oh=dca63172b44e8c541d3437f78330635c&oe=61659B8F&_nc_sid=30a2ef&ig_cache_key=MjYyOTQ4MzQ4MDcwNTA5NTI4Mw%3D%3D.2-ccb7-4,"Closing out an incredible week #InTheBronx!

Have a great weekend, NYC!",268,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/227350496_1400213457028520_2198668423609035167_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=BRCJKl10ogwAX8SoVJv&edm=ALQROFkBAAAA&ccb=7-4&oh=dca63172b44e8c541d3437f78330635c&oe=61659B8F&_nc_sid=30a2ef&ig_cache_key=MjYyOTQ4MzQ4MDcwNTA5NTI4Mw%3D%3D.2-ccb7-4,nycgov,,
34,Plant Sky Daytime Property Building Water Vegetation Tree Urban design Grass,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/223941596_898037730922657_7453629532880963454_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=v0zMnpNsXwsAX95XEzF&edm=APU89FABAAAA&ccb=7-4&oh=781e59d7e81e596ca89c99b6ec6d87e0&oe=61620F18&_nc_sid=86f79a,"Good morning from Metropolitan Oval #intheBronx! Time to get moving into a brand new day, wait for us!",344,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/223941596_898037730922657_7453629532880963454_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=v0zMnpNsXwsAX95XEzF&edm=APU89FABAAAA&ccb=7-4&oh=781e59d7e81e596ca89c99b6ec6d87e0&oe=61620F18&_nc_sid=86f79a,nycgov,,
35,Water Sky Cloud Daytime Building Watercraft Boat Boats and boating--Equipment and supplies Lake Vehicle,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/223097454_130827175801714_3137040274256453228_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=SwYWloCyqAEAX9hNFEv&edm=ALQROFkBAAAA&ccb=7-4&oh=1ebd890115a55b79f92c9144f37684fb&oe=6166FA51&_nc_sid=30a2ef&ig_cache_key=MjYyNDQzMjY0OTczMTQ0Mzk4Nw%3D%3D.2-ccb7-4,Sailing into the weekend.,777,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/223097454_130827175801714_3137040274256453228_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=SwYWloCyqAEAX9hNFEv&edm=ALQROFkBAAAA&ccb=7-4&oh=1ebd890115a55b79f92c9144f37684fb&oe=6166FA51&_nc_sid=30a2ef&ig_cache_key=MjYyNDQzMjY0OTczMTQ0Mzk4Nw%3D%3D.2-ccb7-4,nycgov,,
37,Sky Tree People in nature Standing Gesture Happy Sunlight Grass Summer Sports equipment,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/220763494_323076102879909_4504348647608006432_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=A1ZdAJmanDUAX_-jymi&edm=ALQROFkBAAAA&ccb=7-4&oh=6a37b6146fc070d94382e1795b98d1a3&oe=616698AD&_nc_sid=30a2ef&ig_cache_key=MjYyMjA3NzM5MzY2NjcyMTQ5MQ%3D%3D.2-ccb7-4,"New York City wishes a safe and blessed Eid al-Adha to those celebrating in our city and around the globe. 

Eid Mubarak!",240,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/220763494_323076102879909_4504348647608006432_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=A1ZdAJmanDUAX_-jymi&edm=ALQROFkBAAAA&ccb=7-4&oh=6a37b6146fc070d94382e1795b98d1a3&oe=616698AD&_nc_sid=30a2ef&ig_cache_key=MjYyMjA3NzM5MzY2NjcyMTQ5MQ%3D%3D.2-ccb7-4,nycgov,,
38,Shirt Human Gesture Fan Motor vehicle Crowd T-shirt Camera Event Sharing,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/212711075_236100491688555_8201770125160355012_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=jPrDX5MUUKcAX_iRpZu&edm=APU89FABAAAA&ccb=7-4&oh=6c2de99dba0abef715c756852a6f79c9&oe=6161A4CC&_nc_sid=86f79a,Still not over our #HometownHeroes Parade! An incredible moment for our city as we got to come together and celebrate the frontline health care staff and essential workers who got us to this moment.,180,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/212711075_236100491688555_8201770125160355012_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=jPrDX5MUUKcAX_iRpZu&edm=APU89FABAAAA&ccb=7-4&oh=6c2de99dba0abef715c756852a6f79c9&oe=6161A4CC&_nc_sid=86f79a,nycgov,,
39,Hat Human Cap Crowd T-shirt Baseball cap Public space Fan City Event,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/210850775_1671298716593954_870713762378299389_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=rmzGU-zqXEAAX88tcBU&edm=ALQROFkBAAAA&ccb=7-4&oh=3252f12e224aa9aaf25eee1e53515814&oe=6166EF64&_nc_sid=30a2ef&ig_cache_key=MjYxMjczMzk2NzcxMzcxOTQ3Nw%3D%3D.2-ccb7-4,"When we needed help, New Yorkers did what they always do in times of crisis. They stepped forward, they looked out for each other, and they got us through to better times. We wouldn’t be here today without their compassion, care, and sacrifice. 

Thank you!
#HometownHeroes",420,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/210850775_1671298716593954_870713762378299389_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=rmzGU-zqXEAAX88tcBU&edm=ALQROFkBAAAA&ccb=7-4&oh=3252f12e224aa9aaf25eee1e53515814&oe=6166EF64&_nc_sid=30a2ef&ig_cache_key=MjYxMjczMzk2NzcxMzcxOTQ3Nw%3D%3D.2-ccb7-4,nycgov,,
40,Human Shorts Flag of the united states Fun Crowd Summer Road Eyewear Event Recreation,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/211182893_1527329567604560_2913375741570868831_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KG_vEQ9j3m0AX_1MEyJ&edm=APU89FABAAAA&ccb=7-4&oh=fc2904ae55cd765e53d33ba28214cbcf&oe=6166C34C&_nc_sid=86f79a,"Thank you.
#HometownHeroes",384,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/211182893_1527329567604560_2913375741570868831_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KG_vEQ9j3m0AX_1MEyJ&edm=APU89FABAAAA&ccb=7-4&oh=fc2904ae55cd765e53d33ba28214cbcf&oe=6166C34C&_nc_sid=86f79a,nycgov,,
41,Building Flag Musician Fan City Crowd Metropolitan area Flag of the united states Drum Metropolis,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/211338421_138649165041664_6481700892282090741_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=M64wv0EblpMAX93QpX2&edm=ALQROFkBAAAA&ccb=7-4&oh=600ec6a5b9909535a1b6ff0c9e34b841&oe=616586ED&_nc_sid=30a2ef&ig_cache_key=MjYxMjcxMTIwMDY4NzczNTQ5Mg%3D%3D.2-ccb7-4,"We would not be here today without our frontline health care staff and essential workers. Thank you for caring for the sick, keeping food on the shelves, and keeping our city running during our darkest days. It is an honor to celebrate you.
#HometownHeroes",624,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/211338421_138649165041664_6481700892282090741_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=M64wv0EblpMAX93QpX2&edm=ALQROFkBAAAA&ccb=7-4&oh=600ec6a5b9909535a1b6ff0c9e34b841&oe=616586ED&_nc_sid=30a2ef&ig_cache_key=MjYxMjcxMTIwMDY4NzczNTQ5Mg%3D%3D.2-ccb7-4,nycgov,,
42,Fireworks Sky Atmosphere Light Nature Entertainment Pink Atmospheric phenomenon Building Water,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/210078111_513329693313291_7289135658490324911_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_7njm2hc4VEAX91k7Yf&edm=ALQROFkBAAAA&ccb=7-4&oh=2afe268e7e1eb0c27f3d90d67d82df6d&oe=61659D9B&_nc_sid=30a2ef&ig_cache_key=MjYxMDc5OTA3NjQ4OTc2OTI5NA%3D%3D.2-ccb7-4,"Happy #IndependenceDay, New York City!",2357,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/210078111_513329693313291_7289135658490324911_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_7njm2hc4VEAX91k7Yf&edm=ALQROFkBAAAA&ccb=7-4&oh=2afe268e7e1eb0c27f3d90d67d82df6d&oe=61659D9B&_nc_sid=30a2ef&ig_cache_key=MjYxMDc5OTA3NjQ4OTc2OTI5NA%3D%3D.2-ccb7-4,nycgov,,
43,Sky People in nature Standing Gesture Happy Horizon Landscape Fun Darkness Backlighting,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/209772152_230019608987903_3473970748837900681_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=hvgbRZ4_mXsAX_mXbOm&tn=yqd88YnCcPL5hd0N&edm=APU89FABAAAA&ccb=7-4&oh=8da1233502dd97196188fb44b7f37d91&oe=6161C486&_nc_sid=86f79a,"Happy 4th of July, New York City! #IndependenceDay",771,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/209772152_230019608987903_3473970748837900681_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=hvgbRZ4_mXsAX_mXbOm&tn=yqd88YnCcPL5hd0N&edm=APU89FABAAAA&ccb=7-4&oh=8da1233502dd97196188fb44b7f37d91&oe=6161C486&_nc_sid=86f79a,nycgov,,
44,Cloud Sky Water Building Skyscraper Tower Tower block Tree Body of water World,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/210390171_3009681569255568_7743164941893647604_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hwk5L4NTYDIAX9J_Vhh&edm=ALQROFkBAAAA&ccb=7-4&oh=48a4f52d2ec07bfbe02d298ddb77992f&oe=6166714B&_nc_sid=30a2ef&ig_cache_key=MjYwOTI0MjMyMjQ2MDY3NzAwNg%3D%3D.2-ccb7-4,A gloomy day in New York City is still better than a sunny day in Cleveland.,7948,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/210390171_3009681569255568_7743164941893647604_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hwk5L4NTYDIAX9J_Vhh&edm=ALQROFkBAAAA&ccb=7-4&oh=48a4f52d2ec07bfbe02d298ddb77992f&oe=6166714B&_nc_sid=30a2ef&ig_cache_key=MjYwOTI0MjMyMjQ2MDY3NzAwNg%3D%3D.2-ccb7-4,nycgov,,
45,Water Photograph Shorts Infrastructure Temple Street fashion Yellow Leisure Asphalt Thigh,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/209475471_2900755950200178_381599774576869660_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=hcAsj2jC7D4AX84Ely1&edm=ALQROFkBAAAA&ccb=7-4&oh=6ab552bd377ddf5f72e1dfccfafd8e7f&oe=6166B808&_nc_sid=30a2ef&ig_cache_key=MjYwNjMxMjEwODY0NjY0MTYzNQ%3D%3D.2-ccb7-4,"Stay cool, NYC!",548,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/209475471_2900755950200178_381599774576869660_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=hcAsj2jC7D4AX84Ely1&edm=ALQROFkBAAAA&ccb=7-4&oh=6ab552bd377ddf5f72e1dfccfafd8e7f&oe=6166B808&_nc_sid=30a2ef&ig_cache_key=MjYwNjMxMjEwODY0NjY0MTYzNQ%3D%3D.2-ccb7-4,nycgov,,
46,Rectangle Line Font Parallel Electric blue Technology Whiteboard Signage Cable Event,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/209250154_3035456360009929_9118424050709357858_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=EtxhdX4BARsAX9egdMf&edm=ALQROFkBAAAA&ccb=7-4&oh=5555012f0c47d17ad52ea5e98868577d&oe=61667212&_nc_sid=30a2ef&ig_cache_key=MjYwNjE0MzM3NjIwMDY1NDgwNw%3D%3D.2-ccb7-4,"A heat advisory is in effect for New York City. Cooling centers are OPEN citywide! Look out for each other, stay cool, and stay safe.",259,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/209250154_3035456360009929_9118424050709357858_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=EtxhdX4BARsAX9egdMf&edm=ALQROFkBAAAA&ccb=7-4&oh=5555012f0c47d17ad52ea5e98868577d&oe=61667212&_nc_sid=30a2ef&ig_cache_key=MjYwNjE0MzM3NjIwMDY1NDgwNw%3D%3D.2-ccb7-4,nycgov,,
